System Name|IP Type|ip_adress|ip_name
uknwsvuaa253.ecs.com|Secondary WINS Server|10.16.139.227|
uknwsvuaa254.ecs.com|DNS Server|10.14.100.211|
uknwsvuaa254.ecs.com|DNS Server|10.14.100.216|
uknwsvuaa254.ecs.com|DNS Server|10.14.100.58|
uknwsvuaa254.ecs.com|DNS Server|10.198.148.6|
uknwsvuaa254.ecs.com|DNS Server|fec0:0:0:ffff::1%1|
uknwsvuaa254.ecs.com|DNS Server|fec0:0:0:ffff::2%1|
uknwsvuaa254.ecs.com|DNS Server|fec0:0:0:ffff::3%1|
uknwsvuaa254.ecs.com|Gateway|10.16.154.1|
uknwsvuaa254.ecs.com|NTP Server|NA|
uknwsvuaa254.ecs.com|Primary IP||UKNWSVUAA254.ECS.COM
uknwsvuaa254.ecs.com|Primary WINS Server|10.14.100.215|
uknwsvuaa254.ecs.com|Secondary WINS Server|10.16.139.227|
uknwsvuaa255.ecs.com|DNS Server|10.14.100.211|
uknwsvuaa255.ecs.com|DNS Server|10.14.100.216|
uknwsvuaa255.ecs.com|DNS Server|10.14.100.58|
uknwsvuaa255.ecs.com|DNS Server|10.198.148.6|
uknwsvuaa255.ecs.com|DNS Server|fec0:0:0:ffff::1%1|
uknwsvuaa255.ecs.com|DNS Server|fec0:0:0:ffff::2%1|
uknwsvuaa255.ecs.com|DNS Server|fec0:0:0:ffff::3%1|
uknwsvuaa255.ecs.com|Gateway|10.16.154.1|
uknwsvuaa255.ecs.com|NTP Server|NA|
uknwsvuaa255.ecs.com|Primary IP||UKNWSVUAA255.ECS.COM
uknwsvuaa255.ecs.com|Primary WINS Server|10.14.100.215|
uknwsvuaa255.ecs.com|Secondary WINS Server|10.16.139.227|
uknwsvuaa256.ecs.com|DNS Server|10.14.100.211|
uknwsvuaa256.ecs.com|DNS Server|10.14.100.216|
uknwsvuaa256.ecs.com|DNS Server|10.14.100.58|
uknwsvuaa256.ecs.com|DNS Server|10.198.148.6|
uknwsvuaa256.ecs.com|DNS Server|fec0:0:0:ffff::1%1|
uknwsvuaa256.ecs.com|DNS Server|fec0:0:0:ffff::2%1|
uknwsvuaa256.ecs.com|DNS Server|fec0:0:0:ffff::3%1|
uknwsvuaa256.ecs.com|Gateway|10.16.154.1|
uknwsvuaa256.ecs.com|NTP Server|NA|
uknwsvuaa256.ecs.com|Primary IP||UKNWSVUAA256.ECS.COM
uknwsvuaa256.ecs.com|Primary WINS Server|10.14.100.215|
uknwsvuaa256.ecs.com|Secondary WINS Server|10.16.139.227|
uknwsvuaa257.ecs.com|DNS Server|10.14.100.211|
uknwsvuaa257.ecs.com|DNS Server|10.14.100.216|
uknwsvuaa257.ecs.com|DNS Server|10.14.100.58|
uknwsvuaa257.ecs.com|DNS Server|10.198.148.6|
uknwsvuaa257.ecs.com|DNS Server|fec0:0:0:ffff::1%1|
uknwsvuaa257.ecs.com|DNS Server|fec0:0:0:ffff::2%1|
uknwsvuaa257.ecs.com|DNS Server|fec0:0:0:ffff::3%1|
uknwsvuaa257.ecs.com|Gateway|10.16.154.1|
uknwsvuaa257.ecs.com|NTP Server|NA|
uknwsvuaa257.ecs.com|Primary IP||UKNWSVUAA257.ECS.COM
uknwsvuaa257.ecs.com|Primary WINS Server|10.14.100.215|
uknwsvuaa257.ecs.com|Secondary WINS Server|10.16.139.227|
uknwsvuaa258.ecs.com|DNS Server|10.14.100.211|
uknwsvuaa258.ecs.com|DNS Server|10.14.100.216|
uknwsvuaa258.ecs.com|DNS Server|10.14.100.58|
uknwsvuaa258.ecs.com|DNS Server|10.198.148.6|
uknwsvuaa258.ecs.com|DNS Server|fec0:0:0:ffff::1%1|
uknwsvuaa258.ecs.com|DNS Server|fec0:0:0:ffff::2%1|
uknwsvuaa258.ecs.com|DNS Server|fec0:0:0:ffff::3%1|
uknwsvuaa258.ecs.com|Gateway|10.16.154.1|
uknwsvuaa258.ecs.com|NTP Server|NA|
uknwsvuaa258.ecs.com|Primary IP||UKNWSVUAA258.ECS.COM
uknwsvuaa258.ecs.com|Primary WINS Server|10.14.100.215|
uknwsvuaa258.ecs.com|Secondary WINS Server|10.16.139.227|
uknwsvuaa259.ecs.com|DNS Server|10.14.100.211|
uknwsvuaa259.ecs.com|DNS Server|10.14.100.216|
uknwsvuaa259.ecs.com|DNS Server|10.14.100.58|
uknwsvuaa259.ecs.com|DNS Server|10.198.148.6|
uknwsvuaa259.ecs.com|DNS Server|fec0:0:0:ffff::1%1|
uknwsvuaa259.ecs.com|DNS Server|fec0:0:0:ffff::2%1|
uknwsvuaa259.ecs.com|DNS Server|fec0:0:0:ffff::3%1|
uknwsvuaa259.ecs.com|Gateway|10.16.154.1|
uknwsvuaa259.ecs.com|NTP Server|NA|
uknwsvuaa259.ecs.com|Primary IP||UKNWSVUAA259.ECS.COM
uknwsvuaa259.ecs.com|Primary WINS Server|10.14.100.215|
uknwsvuaa259.ecs.com|Secondary WINS Server|10.16.139.227|
uknwsvuaa260.ecs.com|DNS Server|10.14.100.211|
uknwsvuaa260.ecs.com|DNS Server|10.14.100.216|
uknwsvuaa260.ecs.com|DNS Server|10.14.100.58|
uknwsvuaa260.ecs.com|DNS Server|10.198.148.6|
uknwsvuaa260.ecs.com|DNS Server|fec0:0:0:ffff::1%1|
uknwsvuaa260.ecs.com|DNS Server|fec0:0:0:ffff::2%1|
uknwsvuaa260.ecs.com|DNS Server|fec0:0:0:ffff::3%1|
uknwsvuaa260.ecs.com|Gateway|10.16.154.1|
uknwsvuaa260.ecs.com|NTP Server|NA|
uknwsvuaa260.ecs.com|Primary IP||UKNWSVUAA260.ECS.COM
uknwsvuaa260.ecs.com|Primary WINS Server|10.14.100.215|
uknwsvuaa260.ecs.com|Secondary WINS Server|10.16.139.227|
uknwsvuaa261.ecs.com|DNS Server|10.14.100.211|
uknwsvuaa261.ecs.com|DNS Server|10.14.100.216|
uknwsvuaa261.ecs.com|DNS Server|10.14.100.58|
uknwsvuaa261.ecs.com|DNS Server|10.198.148.6|
uknwsvuaa261.ecs.com|DNS Server|fec0:0:0:ffff::1%1|
uknwsvuaa261.ecs.com|DNS Server|fec0:0:0:ffff::2%1|
uknwsvuaa261.ecs.com|DNS Server|fec0:0:0:ffff::3%1|
uknwsvuaa261.ecs.com|Gateway|10.16.154.1|
uknwsvuaa261.ecs.com|NTP Server|NA|
uknwsvuaa261.ecs.com|Primary IP||UKNWSVUAA261.ECS.COM
uknwsvuaa261.ecs.com|Primary WINS Server|10.14.100.215|
uknwsvuaa261.ecs.com|Secondary WINS Server|10.16.139.227|
uknwsvuaa262.ecs.com|DNS Server|10.14.100.211|
uknwsvuaa262.ecs.com|DNS Server|10.14.100.216|
uknwsvuaa262.ecs.com|DNS Server|10.14.100.58|
uknwsvuaa262.ecs.com|DNS Server|10.198.148.6|
uknwsvuaa262.ecs.com|DNS Server|fec0:0:0:ffff::1%1|
uknwsvuaa262.ecs.com|DNS Server|fec0:0:0:ffff::2%1|
uknwsvuaa262.ecs.com|DNS Server|fec0:0:0:ffff::3%1|
uknwsvuaa262.ecs.com|Gateway|10.16.154.1|
uknwsvuaa262.ecs.com|NTP Server|NA|
uknwsvuaa262.ecs.com|Primary IP||UKNWSVUAA262.ECS.COM
uknwsvuaa262.ecs.com|Primary WINS Server|10.14.100.215|
uknwsvuaa262.ecs.com|Secondary WINS Server|10.16.139.227|
uknwsvuaa263.ecs.com|DNS Server|10.14.100.211|
uknwsvuaa263.ecs.com|DNS Server|10.14.100.216|
uknwsvuaa263.ecs.com|DNS Server|10.14.100.58|
uknwsvuaa263.ecs.com|DNS Server|10.198.148.6|
uknwsvuaa263.ecs.com|DNS Server|fec0:0:0:ffff::1%1|
uknwsvuaa263.ecs.com|DNS Server|fec0:0:0:ffff::2%1|
uknwsvuaa263.ecs.com|DNS Server|fec0:0:0:ffff::3%1|
uknwsvuaa263.ecs.com|Gateway|10.16.154.1|
uknwsvuaa263.ecs.com|NTP Server|NA|
uknwsvuaa263.ecs.com|Primary IP||UKNWSVUAA263.ECS.COM
uknwsvuaa263.ecs.com|Primary WINS Server|10.14.100.215|
uknwsvuaa263.ecs.com|Secondary WINS Server|10.16.139.227|
uknwsvuaa264.ecs.com|DNS Server|10.14.100.211|
uknwsvuaa264.ecs.com|DNS Server|10.14.100.216|
uknwsvuaa264.ecs.com|DNS Server|10.14.100.58|
uknwsvuaa264.ecs.com|DNS Server|10.198.148.6|
uknwsvuaa264.ecs.com|DNS Server|fec0:0:0:ffff::1%1|
uknwsvuaa264.ecs.com|DNS Server|fec0:0:0:ffff::2%1|
uknwsvuaa264.ecs.com|DNS Server|fec0:0:0:ffff::3%1|
uknwsvuaa264.ecs.com|Gateway|10.16.154.1|
uknwsvuaa264.ecs.com|NTP Server|NA|
uknwsvuaa264.ecs.com|Primary IP||UKNWSVUAA264.ECS.COM
uknwsvuaa264.ecs.com|Primary WINS Server|10.14.100.215|
uknwsvuaa264.ecs.com|Secondary WINS Server|10.16.139.227|
uknwsvuaa265.avivagroup.com|DNS Server|10.14.100.186|
uknwsvuaa265.avivagroup.com|DNS Server|10.14.100.31|
uknwsvuaa265.avivagroup.com|DNS Server|10.14.100.32|
uknwsvuaa265.avivagroup.com|DNS Server|fec0:0:0:ffff::1%1|
uknwsvuaa265.avivagroup.com|DNS Server|fec0:0:0:ffff::2%1|
uknwsvuaa265.avivagroup.com|DNS Server|fec0:0:0:ffff::3%1|
uknwsvuaa265.avivagroup.com|Gateway|10.16.136.1|
uknwsvuaa265.avivagroup.com|NTP Server|NA|
uknwsvuaa265.avivagroup.com|Primary IP|10.16.139.219|uknwsvuaa265.avivagroup.com
uknwsvuaa265.avivagroup.com|Primary WINS Server|10.14.100.215|
uknwsvuaa265.avivagroup.com|Secondary WINS Server|10.16.139.227|
uknwsvuaa266.via.novonet|DNS Server|10.14.100.211|
uknwsvuaa266.via.novonet|DNS Server|10.14.100.216|
uknwsvuaa266.via.novonet|DNS Server|10.14.100.58|
uknwsvuaa266.via.novonet|DNS Server|10.198.148.6|
uknwsvuaa266.via.novonet|DNS Server|fec0:0:0:ffff::1%1|
uknwsvuaa266.via.novonet|DNS Server|fec0:0:0:ffff::2%1|
uknwsvuaa266.via.novonet|DNS Server|fec0:0:0:ffff::3%1|
uknwsvuaa266.via.novonet|Gateway|10.16.154.1|
uknwsvuaa266.via.novonet|NTP Server|NA|
uknwsvuaa266.via.novonet|Primary IP||UKNWSVUAA266.VIA.NOVONET
uknwsvuaa266.via.novonet|Primary WINS Server|10.14.100.215|
uknwsvuaa266.via.novonet|Secondary WINS Server|10.16.139.227|
uknwsvuaa267.via.novonet|DNS Server|10.14.100.216|
uknwsvuaa267.via.novonet|DNS Server|10.14.100.58|
uknwsvuaa267.via.novonet|DNS Server|10.14.100.59|
uknwsvuaa267.via.novonet|DNS Server|10.198.148.6|
uknwsvuaa267.via.novonet|DNS Server|fec0:0:0:ffff::1%1|
uknwsvuaa267.via.novonet|DNS Server|fec0:0:0:ffff::2%1|
uknwsvuaa267.via.novonet|DNS Server|fec0:0:0:ffff::3%1|
uknwsvuaa267.via.novonet|Gateway|10.16.136.1|
uknwsvuaa267.via.novonet|NTP Server|NA|
uknwsvuaa267.via.novonet|Primary IP||UKNWSVUAA267.VIA.NOVONET
uknwsvuaa267.via.novonet|Primary WINS Server|10.14.100.215|
uknwsvuaa267.via.novonet|Secondary WINS Server|10.16.139.227|
uknwsvuaa268.via.novonet|DNS Server|10.14.100.211|
uknwsvuaa268.via.novonet|DNS Server|10.14.100.216|
uknwsvuaa268.via.novonet|DNS Server|10.14.100.58|
uknwsvuaa268.via.novonet|DNS Server|10.198.148.6|
uknwsvuaa268.via.novonet|DNS Server|fec0:0:0:ffff::1%1|
uknwsvuaa268.via.novonet|DNS Server|fec0:0:0:ffff::2%1|
uknwsvuaa268.via.novonet|DNS Server|fec0:0:0:ffff::3%1|
uknwsvuaa268.via.novonet|Gateway|10.16.154.1|
uknwsvuaa268.via.novonet|NTP Server|NA|
uknwsvuaa268.via.novonet|Primary IP||UKNWSVUAA268.VIA.NOVONET
uknwsvuaa268.via.novonet|Primary WINS Server|10.14.100.215|
uknwsvuaa268.via.novonet|Secondary WINS Server|10.16.139.227|
uknwsvuaa269.via.novonet|DNS Server|10.14.100.216|
uknwsvuaa269.via.novonet|DNS Server|10.14.100.58|
uknwsvuaa269.via.novonet|DNS Server|10.14.100.59|
uknwsvuaa269.via.novonet|DNS Server|10.198.148.6|
uknwsvuaa269.via.novonet|DNS Server|fec0:0:0:ffff::1%1|
uknwsvuaa269.via.novonet|DNS Server|fec0:0:0:ffff::2%1|
uknwsvuaa269.via.novonet|DNS Server|fec0:0:0:ffff::3%1|
uknwsvuaa269.via.novonet|Gateway|10.16.150.1|
uknwsvuaa269.via.novonet|NTP Server|NA|
uknwsvuaa269.via.novonet|Primary IP||UKNWSVUAA269.VIA.NOVONET
uknwsvuaa269.via.novonet|Primary WINS Server|10.14.100.215|
uknwsvuaa269.via.novonet|Secondary WINS Server|10.16.139.227|
uknwsvuaa270.via.novonet|DNS Server|10.14.100.151|
uknwsvuaa270.via.novonet|DNS Server|10.14.100.211|
uknwsvuaa270.via.novonet|DNS Server|10.14.100.216|
uknwsvuaa270.via.novonet|DNS Server|10.14.100.58|
uknwsvuaa270.via.novonet|DNS Server|fec0:0:0:ffff::1%1|
uknwsvuaa270.via.novonet|DNS Server|fec0:0:0:ffff::2%1|
uknwsvuaa270.via.novonet|DNS Server|fec0:0:0:ffff::3%1|
uknwsvuaa270.via.novonet|Gateway|10.16.128.1|
uknwsvuaa270.via.novonet|NTP Server|NA|
uknwsvuaa270.via.novonet|Primary IP||UKNWSVUAA270.VIA.NOVONET
uknwsvuaa270.via.novonet|Primary WINS Server|10.14.100.215|
uknwsvuaa270.via.novonet|Secondary WINS Server|10.16.139.227|
uknwsvuaa271.via.novonet|DNS Server|10.14.100.151|
uknwsvuaa271.via.novonet|DNS Server|10.14.100.211|
uknwsvuaa271.via.novonet|DNS Server|10.14.100.216|
uknwsvuaa271.via.novonet|DNS Server|10.14.100.58|
uknwsvuaa271.via.novonet|DNS Server|fec0:0:0:ffff::1%1|
uknwsvuaa271.via.novonet|DNS Server|fec0:0:0:ffff::2%1|
uknwsvuaa271.via.novonet|DNS Server|fec0:0:0:ffff::3%1|
uknwsvuaa271.via.novonet|Gateway|10.16.128.1|
uknwsvuaa271.via.novonet|NTP Server|NA|
uknwsvuaa271.via.novonet|Primary IP||UKNWSVUAA271.VIA.NOVONET
uknwsvuaa271.via.novonet|Primary WINS Server|10.14.100.215|
uknwsvuaa271.via.novonet|Secondary WINS Server|10.16.139.227|
uknwsvuaa272.via.novonet|DNS Server|10.14.100.151|
uknwsvuaa272.via.novonet|DNS Server|10.14.100.211|
uknwsvuaa272.via.novonet|DNS Server|10.14.100.216|
uknwsvuaa272.via.novonet|DNS Server|10.14.100.58|
uknwsvuaa272.via.novonet|DNS Server|fec0:0:0:ffff::1%1|
uknwsvuaa272.via.novonet|DNS Server|fec0:0:0:ffff::2%1|
uknwsvuaa272.via.novonet|DNS Server|fec0:0:0:ffff::3%1|
uknwsvuaa272.via.novonet|Gateway|10.16.128.1|
uknwsvuaa272.via.novonet|NTP Server|NA|
uknwsvuaa272.via.novonet|Primary IP||UKNWSVUAA272.VIA.NOVONET
uknwsvuaa272.via.novonet|Primary WINS Server|10.14.100.215|
uknwsvuaa272.via.novonet|Secondary WINS Server|10.16.139.227|
uknwsvuaa273.via.novonet|DNS Server|10.14.100.151|
uknwsvuaa273.via.novonet|DNS Server|10.14.100.211|
uknwsvuaa273.via.novonet|DNS Server|10.14.100.216|
uknwsvuaa273.via.novonet|DNS Server|10.14.100.58|
uknwsvuaa273.via.novonet|DNS Server|fec0:0:0:ffff::1%1|
uknwsvuaa273.via.novonet|DNS Server|fec0:0:0:ffff::2%1|
uknwsvuaa273.via.novonet|DNS Server|fec0:0:0:ffff::3%1|
uknwsvuaa273.via.novonet|Gateway|10.16.128.1|
uknwsvuaa273.via.novonet|NTP Server|NA|
uknwsvuaa273.via.novonet|Primary IP||uknwsvuaa273.via.novonet
uknwsvuaa273.via.novonet|Primary WINS Server|10.14.100.215|
uknwsvuaa273.via.novonet|Secondary WINS Server|10.16.139.227|
uknwsvuaa274.via.novonet|DNS Server|10.14.100.211|
uknwsvuaa274.via.novonet|DNS Server|10.14.100.216|
uknwsvuaa274.via.novonet|DNS Server|10.14.100.58|
uknwsvuaa274.via.novonet|DNS Server|10.198.148.6|
uknwsvuaa274.via.novonet|DNS Server|fec0:0:0:ffff::1%1|
uknwsvuaa274.via.novonet|DNS Server|fec0:0:0:ffff::2%1|
uknwsvuaa274.via.novonet|DNS Server|fec0:0:0:ffff::3%1|
uknwsvuaa274.via.novonet|Gateway|10.16.154.1|
uknwsvuaa274.via.novonet|NTP Server|NA|
uknwsvuaa274.via.novonet|Primary IP||uknwsvuaa274.via.novonet
uknwsvuaa274.via.novonet|Primary WINS Server|10.14.100.215|
uknwsvuaa274.via.novonet|Secondary WINS Server|10.16.139.227|
uknwsvuaa275.via.novonet|DNS Server|10.14.100.211|
uknwsvuaa275.via.novonet|DNS Server|10.14.100.216|
uknwsvuaa275.via.novonet|DNS Server|10.14.100.58|
uknwsvuaa275.via.novonet|DNS Server|10.198.148.6|
uknwsvuaa275.via.novonet|DNS Server|fec0:0:0:ffff::1%1|
uknwsvuaa275.via.novonet|DNS Server|fec0:0:0:ffff::2%1|
uknwsvuaa275.via.novonet|DNS Server|fec0:0:0:ffff::3%1|
uknwsvuaa275.via.novonet|Gateway|10.16.154.1|
uknwsvuaa275.via.novonet|NTP Server|NA|
uknwsvuaa275.via.novonet|Primary IP||uknwsvuaa275.via.novonet
uknwsvuaa275.via.novonet|Primary WINS Server|10.14.100.215|
uknwsvuaa275.via.novonet|Secondary WINS Server|10.16.139.227|
uknwsvuaa276.via.novonet|DNS Server|10.14.100.211|
uknwsvuaa276.via.novonet|DNS Server|10.14.100.216|
uknwsvuaa276.via.novonet|DNS Server|10.14.100.58|
uknwsvuaa276.via.novonet|DNS Server|10.198.148.6|
uknwsvuaa276.via.novonet|DNS Server|fec0:0:0:ffff::1%1|
uknwsvuaa276.via.novonet|DNS Server|fec0:0:0:ffff::2%1|
uknwsvuaa276.via.novonet|DNS Server|fec0:0:0:ffff::3%1|
uknwsvuaa276.via.novonet|Gateway|10.16.154.1|
uknwsvuaa276.via.novonet|NTP Server|NA|
uknwsvuaa276.via.novonet|Primary IP||uknwsvuaa276.via.novonet
uknwsvuaa276.via.novonet|Primary WINS Server|10.14.100.215|
uknwsvuaa276.via.novonet|Secondary WINS Server|10.16.139.227|
uknwsvuaa277.via.novonet|DNS Server|10.14.100.211|
uknwsvuaa277.via.novonet|DNS Server|10.14.100.216|
uknwsvuaa277.via.novonet|DNS Server|10.14.100.58|
uknwsvuaa277.via.novonet|DNS Server|10.198.148.6|
uknwsvuaa277.via.novonet|DNS Server|fec0:0:0:ffff::1%1|
uknwsvuaa277.via.novonet|DNS Server|fec0:0:0:ffff::2%1|
uknwsvuaa277.via.novonet|DNS Server|fec0:0:0:ffff::3%1|
uknwsvuaa277.via.novonet|Gateway|10.16.154.1|
uknwsvuaa277.via.novonet|NTP Server|NA|
uknwsvuaa277.via.novonet|Primary IP||uknwsvuaa277.via.novonet
uknwsvuaa277.via.novonet|Primary WINS Server|10.14.100.215|
uknwsvuaa277.via.novonet|Secondary WINS Server|10.16.139.227|
uknwsvuaa278.via.novonet|DNS Server|10.14.100.211|
uknwsvuaa278.via.novonet|DNS Server|10.14.100.216|
uknwsvuaa278.via.novonet|DNS Server|10.14.100.58|
uknwsvuaa278.via.novonet|DNS Server|10.198.148.6|
uknwsvuaa278.via.novonet|DNS Server|fec0:0:0:ffff::1%1|
uknwsvuaa278.via.novonet|DNS Server|fec0:0:0:ffff::2%1|
uknwsvuaa278.via.novonet|DNS Server|fec0:0:0:ffff::3%1|
uknwsvuaa278.via.novonet|Gateway|10.16.154.1|
uknwsvuaa278.via.novonet|NTP Server|NA|
uknwsvuaa278.via.novonet|Primary IP||uknwsvuaa278.via.novonet
uknwsvuaa278.via.novonet|Primary WINS Server|10.14.100.215|
uknwsvuaa278.via.novonet|Secondary WINS Server|10.16.139.227|
uknwsvuaa279.via.novonet|DNS Server|10.14.100.211|
uknwsvuaa279.via.novonet|DNS Server|10.14.100.216|
uknwsvuaa279.via.novonet|DNS Server|10.14.100.58|
uknwsvuaa279.via.novonet|DNS Server|10.198.148.6|
uknwsvuaa279.via.novonet|DNS Server|fec0:0:0:ffff::1%1|
uknwsvuaa279.via.novonet|DNS Server|fec0:0:0:ffff::2%1|
uknwsvuaa279.via.novonet|DNS Server|fec0:0:0:ffff::3%1|
uknwsvuaa279.via.novonet|Gateway|10.16.154.1|
uknwsvuaa279.via.novonet|NTP Server|NA|
uknwsvuaa279.via.novonet|Primary IP||uknwsvuaa279.via.novonet
uknwsvuaa279.via.novonet|Primary WINS Server|10.14.100.215|
uknwsvuaa279.via.novonet|Secondary WINS Server|10.16.139.227|
uknwsvuaa280.via.novonet|DNS Server|10.14.100.211|
uknwsvuaa280.via.novonet|DNS Server|10.14.100.216|
uknwsvuaa280.via.novonet|DNS Server|10.14.100.58|
uknwsvuaa280.via.novonet|DNS Server|10.198.148.6|
uknwsvuaa280.via.novonet|DNS Server|fec0:0:0:ffff::1%1|
uknwsvuaa280.via.novonet|DNS Server|fec0:0:0:ffff::2%1|
uknwsvuaa280.via.novonet|DNS Server|fec0:0:0:ffff::3%1|
uknwsvuaa280.via.novonet|Gateway|10.16.154.1|
uknwsvuaa280.via.novonet|NTP Server|NA|
uknwsvuaa280.via.novonet|Primary IP||uknwsvuaa280.via.novonet
uknwsvuaa280.via.novonet|Primary WINS Server|10.14.100.215|
uknwsvuaa280.via.novonet|Secondary WINS Server|10.16.139.227|
uknwsvuaa281.via.novonet|DNS Server|10.14.100.211|
uknwsvuaa281.via.novonet|DNS Server|10.14.100.216|
uknwsvuaa281.via.novonet|DNS Server|10.14.100.58|
uknwsvuaa281.via.novonet|DNS Server|10.198.148.6|
uknwsvuaa281.via.novonet|DNS Server|fec0:0:0:ffff::1%1|
uknwsvuaa281.via.novonet|DNS Server|fec0:0:0:ffff::2%1|
uknwsvuaa281.via.novonet|DNS Server|fec0:0:0:ffff::3%1|
uknwsvuaa281.via.novonet|Gateway|10.16.154.1|
uknwsvuaa281.via.novonet|NTP Server|NA|
uknwsvuaa281.via.novonet|Primary IP||uknwsvuaa281.via.novonet
uknwsvuaa281.via.novonet|Primary WINS Server|10.14.100.215|
uknwsvuaa281.via.novonet|Secondary WINS Server|10.16.139.227|
uknwsvuaa282.via.novonet|DNS Server|10.14.100.211|
uknwsvuaa282.via.novonet|DNS Server|10.14.100.216|
uknwsvuaa282.via.novonet|DNS Server|10.14.100.58|
uknwsvuaa282.via.novonet|DNS Server|10.198.148.6|
uknwsvuaa282.via.novonet|DNS Server|fec0:0:0:ffff::1%1|
uknwsvuaa282.via.novonet|DNS Server|fec0:0:0:ffff::2%1|
uknwsvuaa282.via.novonet|DNS Server|fec0:0:0:ffff::3%1|
uknwsvuaa282.via.novonet|Gateway|10.16.154.1|
uknwsvuaa282.via.novonet|NTP Server|NA|
uknwsvuaa282.via.novonet|Primary IP||uknwsvuaa282.via.novonet
uknwsvuaa282.via.novonet|Primary WINS Server|10.14.100.215|
uknwsvuaa282.via.novonet|Secondary WINS Server|10.16.139.227|
uknwsvuaa283.via.novonet|DNS Server|10.14.100.211|
uknwsvuaa283.via.novonet|DNS Server|10.14.100.216|
uknwsvuaa283.via.novonet|DNS Server|10.14.100.58|
uknwsvuaa283.via.novonet|DNS Server|10.198.148.6|
uknwsvuaa283.via.novonet|DNS Server|fec0:0:0:ffff::1%1|
uknwsvuaa283.via.novonet|DNS Server|fec0:0:0:ffff::2%1|
uknwsvuaa283.via.novonet|DNS Server|fec0:0:0:ffff::3%1|
uknwsvuaa283.via.novonet|Gateway|10.16.154.1|
uknwsvuaa283.via.novonet|NTP Server|NA|
uknwsvuaa283.via.novonet|Primary IP||uknwsvuaa283.via.novonet
uknwsvuaa283.via.novonet|Primary WINS Server|10.14.100.215|
uknwsvuaa283.via.novonet|Secondary WINS Server|10.16.139.227|
uknwsvuaa284.via.novonet|DNS Server|10.14.100.211|
uknwsvuaa284.via.novonet|DNS Server|10.14.100.216|
uknwsvuaa284.via.novonet|DNS Server|10.14.100.58|
uknwsvuaa284.via.novonet|DNS Server|10.198.148.6|
uknwsvuaa284.via.novonet|DNS Server|fec0:0:0:ffff::1%1|
uknwsvuaa284.via.novonet|DNS Server|fec0:0:0:ffff::2%1|
uknwsvuaa284.via.novonet|DNS Server|fec0:0:0:ffff::3%1|
uknwsvuaa284.via.novonet|Gateway|10.16.154.1|
uknwsvuaa284.via.novonet|NTP Server|NA|
uknwsvuaa284.via.novonet|Primary IP||uknwsvuaa284.via.novonet
uknwsvuaa284.via.novonet|Primary WINS Server|10.14.100.215|
uknwsvuaa284.via.novonet|Secondary WINS Server|10.16.139.227|
uknwsvuaa285.via.novonet|DNS Server|10.14.100.211|
uknwsvuaa285.via.novonet|DNS Server|10.14.100.216|
uknwsvuaa285.via.novonet|DNS Server|10.14.100.58|
uknwsvuaa285.via.novonet|DNS Server|10.198.148.6|
uknwsvuaa285.via.novonet|DNS Server|fec0:0:0:ffff::1%1|
uknwsvuaa285.via.novonet|DNS Server|fec0:0:0:ffff::2%1|
uknwsvuaa285.via.novonet|DNS Server|fec0:0:0:ffff::3%1|
uknwsvuaa285.via.novonet|Gateway|10.16.154.1|
uknwsvuaa285.via.novonet|NTP Server|NA|
uknwsvuaa285.via.novonet|Primary IP||uknwsvuaa285.via.novonet
uknwsvuaa285.via.novonet|Primary WINS Server|10.14.100.215|
uknwsvuaa285.via.novonet|Secondary WINS Server|10.16.139.227|
uknwsvuaa286.via.novonet|DNS Server|10.14.100.211|
uknwsvuaa286.via.novonet|DNS Server|10.14.100.58|
uknwsvuaa286.via.novonet|DNS Server|10.14.100.59|
uknwsvuaa286.via.novonet|DNS Server|fec0:0:0:ffff::1%1|
uknwsvuaa286.via.novonet|DNS Server|fec0:0:0:ffff::2%1|
uknwsvuaa286.via.novonet|DNS Server|fec0:0:0:ffff::3%1|
uknwsvuaa286.via.novonet|Gateway|10.16.152.1|
uknwsvuaa286.via.novonet|NTP Server|NA|
uknwsvuaa286.via.novonet|Primary IP||uknwsvuaa286.via.novonet
uknwsvuaa286.via.novonet|Primary WINS Server|10.14.100.215|
uknwsvuaa286.via.novonet|Secondary WINS Server|10.16.139.227|
uknwsvuaa287.via.novonet|DNS Server|10.14.100.211|
uknwsvuaa287.via.novonet|DNS Server|10.14.100.58|
uknwsvuaa287.via.novonet|DNS Server|10.14.100.59|
uknwsvuaa287.via.novonet|DNS Server|fec0:0:0:ffff::1%1|
uknwsvuaa287.via.novonet|DNS Server|fec0:0:0:ffff::2%1|
uknwsvuaa287.via.novonet|DNS Server|fec0:0:0:ffff::3%1|
uknwsvuaa287.via.novonet|Gateway|10.16.152.1|
uknwsvuaa287.via.novonet|NTP Server|NA|
uknwsvuaa287.via.novonet|Primary IP||uknwsvuaa287.via.novonet
uknwsvuaa287.via.novonet|Primary WINS Server|10.14.100.215|
uknwsvuaa287.via.novonet|Secondary WINS Server|10.16.139.227|
uknwsvuaa288.via.novonet|DNS Server|10.14.100.211|
uknwsvuaa288.via.novonet|DNS Server|10.14.100.58|
uknwsvuaa288.via.novonet|DNS Server|10.14.100.59|
uknwsvuaa288.via.novonet|DNS Server|fec0:0:0:ffff::1%1|
uknwsvuaa288.via.novonet|DNS Server|fec0:0:0:ffff::2%1|
uknwsvuaa288.via.novonet|DNS Server|fec0:0:0:ffff::3%1|
