Full Node Name|System Group Name|System Group Type
ukncsvuaa457.via.novonet|UKL|customer business unit
ukncsvuaa458.via.novonet|HPSA|reporting
ukncsvuaa458.via.novonet|UKL|customer business unit
ukncsvuaa459.via.novonet||
ukncsvuaa460.via.novonet||
ukncsvuaa461.via.novonet||
ukncsvuaa462.via.novonet|HPSA|reporting
ukncsvuaa463.via.novonet||
ukncsvuaa464.via.novonet|HPSA|reporting
ukncsvuaa465.via.novonet||
ukncsvuaa466.via.novonet||
ukncsvuaa467.via.novonet||
ukncsvuaa468.via.novonet||
ukncsvuaa469.via.novonet||
ukncsvuaa470.via.novonet||
ukncsvuaa471.via.novonet||
ukncsvuaa472.via.novonet||
ukncsvuaa473.via.novonet||
ukncsvuaa474.via.novonet||
ukncsvuaa475.via.novonet||
ukncsvuaa476.via.novonet||
ukncsvuaa477.via.novonet||
ukncsvuaa478.via.novonet||
ukncsvuaa479.via.novonet|HPSA|reporting
ukncsvuaa480.via.novonet||
ukncsvuaa482.via.novonet||
ukncsvuaa483.via.novonet|HPSA|reporting
ukncsvuaa484.via.novonet||
ukncsvuaa485.via.novonet||
ukncsvuaa486.via.novonet||
ukncsvuaa487.via.novonet||
ukncsvuaa488.via.novonet|HPSA|reporting
ukncsvuaa489.via.novonet||
ukncsvuaa490.via.novonet||
ukncsvuaa491.via.novonet||
ukncsvuaa492.via.novonet||
ukncsvuaa493.via.novonet||
ukncsvuaa494.via.novonet||
ukncsvuaa495.via.novonet||
ukncsvuaa496.via.novonet|HPSA|reporting
ukncsvuaa497.via.novonet||
ukncsvuaa498.via.novonet||
ukncsvuaa499.via.novonet||
ukncsvuaa500.via.novonet||
ukncsvuaa501.via.novonet||
ukncsvuaa502.via.novonet|HPSA|reporting
ukncsvuaa503.via.novonet||
ukncsvuaa504.via.novonet||
ukncsvuaa506.via.novonet||
ukncsvuaa507.via.novonet||
ukncsvuaa508.via.novonet||
ukncsvuaa509.via.novonet||
ukncsvuaa510.via.novonet||
ukncsvuaa511.via.novonet||
ukncsvuaa512.via.novonet||
ukncsvuaa513.via.novonet|HPSA|reporting
ukncsvuaa514.via.novonet||
ukncsvuaa515.via.novonet||
ukncsvuaa516.via.novonet||
ukncsvuaa517.via.novonet||
ukncsvuaa518.via.novonet||
ukncsvuaa519.via.novonet||
ukncsvuaa520.via.novonet||
ukncsvuaa521.via.novonet|HPSA|reporting
ukncsvuaa522.via.novonet||
ukncsvuaa523.via.novonet|HPSA|reporting
ukncsvuaa524.via.novonet|HPSA|reporting
ukncsvuaa525.via.novonet||
ukncsvuaa526.via.novonet||
ukncsvuaa527.via.novonet||
ukncsvuaa528.via.novonet||
ukncsvuaa529.via.novonet||
ukncsvuaa530.via.novonet|HPSA|reporting
ukncsvuaa531.via.novonet||
ukncsvuaa532.via.novonet||
ukncsvuaa533.via.novonet||
ukncsvuaa534.via.novonet|HPSA|reporting
ukncsvuaa535.via.novonet||
ukncsvuaa536.via.novonet|HPSA|reporting
ukncsvuaa537.via.novonet||
ukncsvuaa538.ecs.com|HPSA|reporting
ukncsvuaa539.ecs.com|HPSA|reporting
ukncsvuaa540.via.novonet||
ukncsvuaa541.via.novonet||
ukncsvuaa542.via.novonet||
ukncsvuaa543.via.novonet|HPSA|reporting
ukncsvuaa544.via.novonet||
ukncsvuaa545.via.novonet||
ukncsvuaa546.via.novonet||
ukncsvuaa547.via.novonet|HPSA|reporting
ukncsvuaa548.via.novonet||
ukncsvuaa552.via.novonet|HPSA|reporting
ukncsvuaa553.via.novonet||
ukncsvuaa554.via.novonet||
ukncsvuaa555.via.novonet||
ukncsvuaa556.via.novonet|HPSA|reporting
ukncsvuaa560.ecs.com||
ukncsvuaa561.via.novonet||
ukncsvuaa562.via.novonet|HPSA|reporting
ukncsvuaa563.via.novonet||
ukncsvuaa564.via.novonet|HPSA|reporting
ukncsvuaa565.via.novonet|HPSA|reporting
ukncsvuaa566.via.novonet|HPSA|reporting
ukncsvuaa567.via.novonet||
ukncsvuaa568.via.novonet||
ukncsvuaa569.via.novonet||
ukncsvuaa570.via.novonet||
ukncsvuaa572.via.novonet||
ukncsvuaa573.via.novonet|HPSA|reporting
ukncsvuaa575.via.novonet|HPSA|reporting
ukncsvuaa576.via.novonet|HPSA|reporting
ukncsvuaa580.via.novonet|HPSA|reporting
ukncsvuaa581.via.novonet|NONHPSA|reporting
ukncsvuaa582.via.novonet||
ukncsvuaa583.via.novonet|HPSA|reporting
ukncsvuaa584.via.novonet|HPSA|reporting
ukncsvuaa585.via.novonet|HPSA|reporting
ukncsvuaa586.via.novonet|HPSA|reporting
ukncsvuaa587.via.novonet||
ukncsvuaa588.via.novonet||
ukncsvuaa589.via.novonet|HPSA|reporting
ukncsvuaa590.via.novonet|HPSA|reporting
ukncsvuaa591.ecs.com|HPSA|reporting
ukncsvuaa592.ecs.com|HPSA|reporting
ukncsvuaa593.ecs.com|HPSA|reporting
ukncsvuaa594.ecs.com|HPSA|reporting
ukncsvuaa595.via.novonet|HPSA|reporting
ukncsvuaa596.via.novonet|HPSA|reporting
ukncsvuaa597.via.novonet|HPSA|reporting
ukncsvuaa598.via.novonet|HPSA|reporting
ukncsvuaa599.via.novonet|HPSA|reporting
ukncsvuaa600.via.novonet||
ukncsvuaa601.via.novonet||
ukncsvuaa602.via.novonet||
ukncsvuaa603.via.novonet||
ukncsvuaa604.via.novonet|HPSA|reporting
ukncsvuaa605.via.novonet|HPSA|reporting
ukncsvuaa606.via.novonet||
ukncsvuaa607.via.novonet|HPSA|reporting
ukncsvuaa608.via.novonet|HPSA|reporting
ukncsvuaa609.via.novonet||
ukncsvuaa610.ecs.com||
ukncsvuaa611.ecs.com||
ukncsvuaa612.ecs.com||
ukncsvuaa613.ecs.com||
ukncsvuaa614.ecs.com||
ukncsvuaa615.via.novonet|HPSA|reporting
ukncsvuaa616.via.novonet||
ukncsvuaa617.via.novonet||
ukncsvuaa618.via.novonet||
ukncsvuaa619.via.novonet|HPSA|reporting
ukncsvuaa620.via.novonet|HPSA|reporting
ukncsvuaa621.via.novonet|HPSA|reporting
ukncsvuaa622.via.novonet||
ukncsvuaa623.via.novonet||
ukncsvuaa624.via.novonet||
ukncsvuaa625.via.novonet||
ukncsvuaa626.via.novonet||
ukncsvuaa627.via.novonet||
ukncsvuaa628.via.novonet||
ukncsvuaa629.via.novonet||
ukncsvuaa630.via.novonet||
ukncsvuaa631.via.novonet||
ukncsvuaa632.via.novonet||
ukncsvuaa633.via.novonet||
ukncsvuaa634.via.novonet||
ukncsvuaa635.via.novonet||
ukncsvuaa636.via.novonet||
ukncsvuaa637.via.novonet||
ukncsvuaa638.via.novonet||
ukncsvuaa639.via.novonet||
ukncsvuaa640.ecs.com||
ukncsvuaa641.ecs.com||
ukncsvuaa642.via.novonet||
ukncsvuaa643.via.novonet||
ukncsvuaa644.via.novonet||
ukncsvuaa645.via.novonet||
ukncsvuaa646.via.novonet||
ukncsvuaa647.via.novonet||
ukncsvuaa648.via.novonet||
ukncsvuaa649.via.novonet||
ukncsvuaa650.via.novonet||
ukncsvuaa651.via.novonet||
ukncsvuaa652.via.novonet||
ukncsvuaa653.via.novonet||
ukncsvuaa654.via.novonet||
ukncsvuaa655.via.novonet||
ukncsvuaa656.via.novonet||
ukncsvuaa657.via.novonet||
ukncsvuaa658.via.novonet||
ukncsvuaa659.via.novonet||
ukncsvuaa660.via.novonet||
ukncsvuaa661.via.novonet||
ukncsvuaa662.via.novonet|HPSA|reporting
ukncsvuaa663.via.novonet||
ukncsvuaa664.via.novonet||
ukncsvuaa667.via.novonet||
ukncsvuaa668.via.novonet||
ukncsvuaa669.via.novonet||
ukncsvuaa675.via.novonet||
ukncsvuaa676.via.novonet||
ukncsvuaa677.via.novonet||
ukncsvuaa678.via.novonet||
ukncsvuaa679.via.novonet||
ukncsvuaa703.via.novonet||
ukncsvuaa704.via.novonet||
ukncsvuaa705.via.novonet||
ukncsvuaa706.via.novonet||
ukncsvuaa707.via.novonet|HPSA|reporting
ukncsvuaa708.via.novonet|HPSA|reporting
ukncsvuaa713.via.novonet||
ukncsvuaa714.via.novonet||
ukncsvuaa715.via.novonet||
ukncsvuaa718.imuat.root-uat.net||
ukncsvuaa719.imuat.root-uat.net||
ukncsvuaa720.via.novonet||
ukncsvuaa721.via.novonet||
ukncsvuaa722.via.novonet||
ukncsvuaa726.im.root-domain.net||
ukncsvuaa727.imuat.root-uat.net||
ukncsvuaa736.imuat.root-uat.net||
ukncsvuaa737.imuat.root-uat.net||
ukncsvuaa738.imuat.root-uat.net||
ukncsvuaa739.imuat.root-uat.net||
ukncsvuaa740.imuat.root-uat.net||
ukncsvuaa741.imuat.root-uat.net||
ukncsvuaa742.imuat.root-uat.net||
ukncsvuaa743.imuat.root-uat.net||
ukncsvuaa744.imuat.root-uat.net||
ukncsvuaa745.imuat.root-uat.net||
ukncsvuaa746.imuat.root-uat.net||
ukncsvuaa747.imuat.root-uat.net||
ukncsvuaa748.imuat.root-uat.net|HPSA|reporting
ukncsvuaa749.imuat.root-uat.net||
ukncsvuaa750.imuat.root-uat.net||
ukncsvuaa751.imuat.root-uat.net||
ukncsvuaa752.imuat.root-uat.net||
ukncsvuaa754.imuat.root-uat.net||
ukncsvuaa755.imuat.root-uat.net||
ukncsvuaa756.imuat.root-uat.net||
ukncsvuaa761.imuat.root-uat.net||
ukncsvuaa762.imuat.root-uat.net||
ukncsvuaa764.imuat.root-uat.net||
ukncsvuaa766.im.root-domain.net||
ukncsvuaa767.im.root-domain.net||
ukncsvuaa768.im.root-domain.net||
ukncsvuaa769.im.root-domain.net||
ukncsvuaa770.imuat.root-uat.net||
ukncsvuaa771.imuat.root-uat.net||
ukncsvuaa776.via.novonet||
ukncsvuaa777.imuat.root-uat.net||
ukncsvuaa780.im.root-domain.net||
ukncsvuaa781.im.root-domain.net||
ukncsvuaa785.im.root-domain.net||
ukncsvuaa786.im.root-domain.net||
ukncsvuaa787.via.novonet||
ukncsvuaa788.via.novonet||
ukncsvuaa789.via.novonet||
ukncsvuaa790.imuat.root-uat.net||
ukncsvuaa791.im.root-domain.net||
ukncsvuaa792.im.root-domain.net||
ukncsvuaa793.im.root-domain.net||
ukncsvuaa794.im.root-domain.net||
ukncsvuaa795.im.root-domain.net||
ukncsvuaa796.im.root-domain.net||
ukncsvuaa797.im.root-domain.net||
ukncsvuaa798.im.root-domain.net||
ukncsvuaa799.im.root-domain.net||
ukncsvuaa825.via.novonet||
ukncsvuaa826.via.novonet||
ukncsvuaa827.via.novonet||
ukncsvuaa828.via.novonet||
ukncsvuaa829.via.novonet||
ukncsvuaa830.via.novonet||
ukncsvuaa831.via.novonet||
ukncsvuaa832.via.novonet||
ukncsvuaa833.via.novonet||
ukncsvuaa834.via.novonet||
ukncsvuaa835.via.novonet||
ukncsvuaa836.via.novonet||
ukncsvuaa837.via.novonet||
ukncsvuaa838.via.novonet||
ukncsvuaa839.via.novonet||
ukncsvuaa840.via.novonet||
ukncsvuaa841.via.novonet||
ukncsvuaa842.via.novonet||
ukncsvuaa843.via.novonet||
ukncsvuaa844.via.novonet||
ukncsvuaa845.via.novonet||
ukncsvuaa846.via.novonet||
ukncsvuaa847.via.novonet||
ukncsvuaa848.via.novonet||
ukncsvuaa849.via.novonet||
ukncsvuaa850.via.novonet||
ukncsvuaa851.via.novonet||
ukncsvuaa852.via.novonet||
ukncsvuaa853.via.novonet||
ukncsvuaa854.via.novonet||
ukncsvuaa855.via.novonet||
ukncsvuaa856.via.novonet||
ukncsvuaa857.via.novonet||
ukncsvuaa858.via.novonet||
ukncsvuaa859.via.novonet||
ukncsvuaa860.via.novonet||
ukncsvuaa861.via.novonet||
ukncsvuaa862.via.novonet||
ukncsvuaa863.ecs.com||
ukncsvuaa864.ecs.com||
ukncsvuaa865.via.novonet||
ukncsvuaa866.via.novonet||
ukncsvuaa867.via.novonet||
ukncsvuaa868.via.novonet||
ukncsvuaa869.via.novonet||
ukncsvuaa871.via.novonet||
ukncsvuaa872.via.novonet||
ukncsvuaa873.via.novonet|NONHPSA|reporting
ukncsvuaa874.via.novonet|NONHPSA|reporting
ukncsvuaa878.via.novonet|HPSA|reporting
ukncsvuaa878.via.novonet|UKL|customer business unit
ukncsvuaa879.via.novonet|HPSA|reporting
ukncsvuaa879.via.novonet|UKL|customer business unit
ukncsvuaa880.via.novonet|NONHPSA|reporting
ukncsvuaa881.via.novonet|NONHPSA|reporting
ukncsvuaa883.via.novonet||
ukncsvuaa884.via.novonet|HPSA|reporting
ukncsvuaa884.via.novonet|UKGI|customer business unit
ukncsvuaa885.via.novonet||
ukncsvuaa886.via.novonet||
ukncsvuaa887.via.novonet||
ukncsvuaa888.via.novonet||
ukncsvuaa889.via.novonet||
ukncsvuaa890.via.novonet||
ukncsvuaa891.via.novonet||
ukncsvuaa892.via.novonet||
ukncsvuaa893.via.novonet||
ukncsvuaa894.ecs.com||
ukncsvuaa895.ecs.com||
ukncsvuaa896.ecs.com||
ukncsvuaa897.ecs.com||
ukncsvuaa898.via.novonet||
ukncsvuaa899.ecs.com||
ukncsvuaa900.ecs.com||
ukncsvuaa901.via.novonet|HPSA|reporting
ukncsvuaa902.via.novonet||
ukncsvuaa903.via.novonet|HPSA|reporting
ukncsvuaa903.via.novonet|UKITS|customer business unit
ukncsvuaa904.via.novonet|HPSA|reporting
ukncsvuaa904.via.novonet|UKITS|customer business unit
ukncsvuaa905.via.novonet||
ukncsvuaa906.via.novonet||
ukncsvuaa907.via.novonet||
ukncsvuaa908.via.novonet||
ukncsvuaa909.via.novonet||
ukncsvuaa911.via.novonet||
ukncsvuaa915.imuat.root-uat.net||
ukncsvuaa916.via.novonet||
ukncsvuaa917.imuat.root-uat.net||
ukncsvuaa918.imuat.root-uat.net||
ukncsvuaa920.via.novonet||
ukncsvuaa921.via.novonet||
ukncsvuaa923.im.root-domain.net||
ukncsvuaa925.im.root-domain.net||
ukncsvuaa926.via.novonet||
ukncsvuaa927.im.root-domain.net||
ukncsvuaa928.im.root-domain.net||
ukncsvuaa930.via.novonet||
ukncsvuaa931.via.novonet||
ukncsvuaa932.via.novonet||
ukncsvuaa933.via.novonet||
ukncsvuaa934.via.novonet||
ukncsvuaa935.imuat.root-uat.net||
ukncsvuaa936.imuat.root-uat.net||
ukncsvuaa937.imuat.root-uat.net||
ukncsvuaa938.imuat.root-uat.net||
ukncsvuaa939.imuat.root-uat.net||
ukncsvuaa940.imuat.root-uat.net||
ukncsvuaa941.imuat.root-uat.net||
ukncsvuaa942.imuat.root-uat.net||
ukncsvuaa943.im.root-domain.net||
ukncsvuaa964.via.novonet|HPSA|reporting
ukncsvuaa972.via.novonet|HPSA|reporting
ukncsvuaa973.via.novonet|HPSA|reporting
ukncsvuaa974.via.novonet||
uknctavia001.via.novonet|HPSA|reporting
uknctavia002.via.novonet|HPSA|reporting
uknctavia003.via.novonet|HPSA|reporting
uknctavia004.via.novonet||
uknctavia005.via.novonet||
uknctavia006.via.novonet||
uknctavia007.via.novonet||
uknctavia008.via.novonet||
uknctavia009.via.novonet|HPSA|reporting
uknctavia010.via.novonet||
uknctavia011.via.novonet|HPSA|reporting
uknctavia012.via.novonet|HPSA|reporting
uknctavia013.via.novonet|HPSA|reporting
uknctavia014.via.novonet|HPSA|reporting
uknctavia015.via.novonet||
uknctavia016.via.novonet|HPSA|reporting
uknctavia017.via.novonet|HPSA|reporting
uknctavia018.via.novonet||
uknctavia019.via.novonet|HPSA|reporting
uknctavia020.via.novonet|HPSA|reporting
uknctavia021.via.novonet|HPSA|reporting
uknctavia022.via.novonet|HPSA|reporting
uknctavia023.via.novonet||
uknctavia024.via.novonet|HPSA|reporting
uknctavia025.via.novonet|HPSA|reporting
uknctavia026.via.novonet||
uknctavia027.via.novonet|HPSA|reporting
uknctavia028.via.novonet||
uknctavia029.via.novonet||
uknctavia030.via.novonet|HPSA|reporting
uknctavia031.via.novonet||
uknctavia032.via.novonet|HPSA|reporting
uknctavia034.via.novonet|HPSA|reporting
uknctavia035.via.novonet||
uknctavia037.via.novonet||
uknctavia038.via.novonet|HPSA|reporting
uknctavia039.via.novonet|HPSA|reporting
uknctavia040.via.novonet||
uknctavia041.via.novonet|HPSA|reporting
uknctavia042.via.novonet|HPSA|reporting
uknctavia043.via.novonet|HPSA|reporting
uknctavia044.via.novonet||
uknctavia045.via.novonet|HPSA|reporting
uknctavia046.via.novonet||
uknctavia047.via.novonet|HPSA|reporting
uknctavia048.via.novonet||
uknctavia049.via.novonet|HPSA|reporting
uknctavia050.via.novonet|HPSA|reporting
uknctavia051.via.novonet||
uknctavia052.via.novonet|HPSA|reporting
uknctavia053.via.novonet|HPSA|reporting
uknctavia054.via.novonet|HPSA|reporting
uknctavia055.via.novonet|HPSA|reporting
uknctavia056.via.novonet||
uknctavia057.via.novonet||
uknctavia058.via.novonet|HPSA|reporting
uknctavia059.via.novonet|HPSA|reporting
uknctavia060.via.novonet|HPSA|reporting
uknctavia061.via.novonet||
uknctavia062.via.novonet|HPSA|reporting
uknctavia063.via.novonet|HPSA|reporting
uknctavia064.via.novonet|HPSA|reporting
uknctavia065.via.novonet|HPSA|reporting
uknctavia066.via.novonet|HPSA|reporting
uknctavia067.via.novonet|HPSA|reporting
uknctavia068.via.novonet|HPSA|reporting
uknctavia069.via.novonet||
uknctavia071.via.novonet||
uknctavia076.via.novonet|HPSA|reporting
uknctavia077.via.novonet|HPSA|reporting
uknctavii001.im.root-domain.net||
uknctavii002.im.root-domain.net||
uknctavii003.im.root-domain.net||
uknctavii004.im.root-domain.net||
uknctavpa001.via.novonet|HPSA|reporting
uknctavpa002.via.novonet||
uknctavpa003.via.novonet|HPSA|reporting
uknctavpa004.via.novonet|HPSA|reporting
uknctavpa005.via.novonet||
uknctavpa006.via.novonet||
uknctavpa007.via.novonet||
uknctavpa008.via.novonet||
uknctavpa009.via.novonet||
uknctavpa010.via.novonet|HPSA|reporting
uknctavpa011.via.novonet||
uknctavpa012.via.novonet|HPSA|reporting
uknctavpa013.via.novonet|HPSA|reporting
uknctavpa014.via.novonet||
uknctavpi001.imuat.root-uat.net||
uknctavpi002.imuat.root-uat.net||
uknctavpi003.imuat.root-uat.net||
uknctavpi004.imuat.root-uat.net||
ukncvavia011.via.novonet|NONHPSA|reporting
ukncvavia012.via.novonet|NONHPSA|reporting
ukncvavia013.via.novonet||
ukncvavia014.via.novonet|HPSA|reporting
ukncvavia015.via.novonet|HPSA|reporting
ukncvavia016.via.novonet|HPSA|reporting
ukncvavia017.via.novonet|HPSA|reporting
ukncvavia018.via.novonet|HPSA|reporting
ukncvavia019.via.novonet|HPSA|reporting
ukncvavia021.via.novonet|HPSA|reporting
ukncvavia022.via.novonet|HPSA|reporting
ukncvavia023.via.novonet|HPSA|reporting
ukncvavia024.via.novonet|HPSA|reporting
ukncvavia025.via.novonet|HPSA|reporting
ukncvavia026.via.novonet|HPSA|reporting
ukncvavia027.via.novonet|HPSA|reporting
ukncvavia028.via.novonet|HPSA|reporting
ukncvavia031.via.novonet|HPSA|reporting
ukncvavia032.via.novonet|HPSA|reporting
ukncvavia033.via.novonet|HPSA|reporting
ukncvavia034.via.novonet|HPSA|reporting
ukncvavia035.via.novonet|HPSA|reporting
ukncvavia036.via.novonet|HPSA|reporting
ukncvavia037.via.novonet|HPSA|reporting
ukncvavia038.via.novonet|HPSA|reporting
ukncvavia041.via.novonet|HPSA|reporting
ukncvavia042.via.novonet|HPSA|reporting
ukncvavia043.via.novonet|HPSA|reporting
ukncvavia044.via.novonet|HPSA|reporting
ukncvavia045.via.novonet|HPSA|reporting
ukncvavia046.via.novonet|HPSA|reporting
ukncvavia047.via.novonet|HPSA|reporting
ukncvavia048.via.novonet|HPSA|reporting
ukncvavia051.via.novonet|HPSA|reporting
ukncvavia052.via.novonet|HPSA|reporting
ukncvavia053.via.novonet|HPSA|reporting
ukncvavia054.via.novonet|HPSA|reporting
ukncvavia055.via.novonet|HPSA|reporting
ukncvavia056.via.novonet|HPSA|reporting
ukncvavia057.via.novonet|HPSA|reporting
ukncvavia058.via.novonet|HPSA|reporting
ukncvavia061.via.novonet|HPSA|reporting
ukncvavia062.via.novonet|HPSA|reporting
ukncvavia063.via.novonet|HPSA|reporting
ukncvavia064.via.novonet|HPSA|reporting
ukncvavia065.via.novonet|HPSA|reporting
ukncvavia066.via.novonet|HPSA|reporting
ukncvavia067.via.novonet|HPSA|reporting
ukncvavia068.via.novonet|HPSA|reporting
ukncvavia071.via.novonet|HPSA|reporting
ukncvavia072.via.novonet|HPSA|reporting
ukncvavia073.via.novonet|HPSA|reporting
ukncvavia074.via.novonet|HPSA|reporting
ukncvavia075.via.novonet|HPSA|reporting
ukncvavia076.via.novonet|HPSA|reporting
ukncvavia077.via.novonet|HPSA|reporting
ukncvavia078.via.novonet|HPSA|reporting
ukncvavia084.via.novonet|HPSA|reporting
ukncvavia085.via.novonet|HPSA|reporting
ukncvavia086.via.novonet|HPSA|reporting
ukncvavia087.via.novonet|HPSA|reporting
ukncvavia091.via.novonet|HPSA|reporting
ukncvavia092.via.novonet|HPSA|reporting
ukncvavia093.via.novonet|HPSA|reporting
ukncvavia094.via.novonet|HPSA|reporting
ukncvavia095.via.novonet|HPSA|reporting
ukncvavia096.via.novonet|HPSA|reporting
ukncvavia097.via.novonet|HPSA|reporting
ukncvavia098.via.novonet|HPSA|reporting
ukncvavia121.via.novonet|HPSA|reporting
ukncvavia122.via.novonet||
ukncvavia123.via.novonet||
ukncvavia124.via.novonet||
ukncvavia125.via.novonet|HPSA|reporting
ukncvavia126.via.novonet|HPSA|reporting
ukncvavia127.via.novonet|HPSA|reporting
ukncvavia128.via.novonet|HPSA|reporting
ukncvavia129.via.novonet|HPSA|reporting
ukncvavia141.via.novonet|HPSA|reporting
ukncvavia142.via.novonet|HPSA|reporting
ukncvavia143.via.novonet|HPSA|reporting
ukncvavia144.via.novonet|HPSA|reporting
ukncvavia145.via.novonet|HPSA|reporting
ukncvavia146.via.novonet|HPSA|reporting
ukncvavia147.via.novonet|HPSA|reporting
ukncvavia151.via.novonet|HPSA|reporting
ukncvavia152.via.novonet|HPSA|reporting
ukncvavia153.via.novonet|HPSA|reporting
ukncvavia154.via.novonet|HPSA|reporting
ukncvavia155.via.novonet|HPSA|reporting
ukncvavia156.via.novonet|HPSA|reporting
ukncvavia157.via.novonet|HPSA|reporting
ukncvavia158.via.novonet|HPSA|reporting
ukncvavia205.im.root-domain.net||
ukncvavia206.im.root-domain.net||
uknczavia001.via.novonet|HPSA|reporting
uknczavia002.via.novonet|HPSA|reporting
uknczavia003.via.novonet|HPSA|reporting
uknczavii001.im.root-domain.net||
uknczavii002.im.root-domain.net||
uknczavpa001.via.novonet||
uknczavpa002.via.novonet|HPSA|reporting
uknczavpi001.imuat.root-uat.net||
uknczavpi002.imuat.root-uat.net||
uknwaavia005.im.root-domain.net||
uknwaavia006.im.root-domain.net||
uknwaavia007.im.root-domain.net||
uknwaavia008.im.root-domain.net||
uknwaaviv001.via.novonet||
uknwaaviv002.via.novonet||
uknwaaviv003.via.novonet||
uknwaaviv004.via.novonet||
uknwaiprodv001.im.root-domain.net||
uknwaiprodv002.im.root-domain.net||
uknwaiprodv003.im.root-domain.net||
uknwaiprodv004.im.root-domain.net||
uknwaukp001.via.novonet||
uknwaukp001vf0.via.novonet||
uknwaukp002.via.novonet||
uknwaukp002vf0.via.novonet||
uknwaukv002.via.novonet||
uknwaukv003.via.novonet||
uknwaukv004.via.novonet||
uknwaukv005.via.novonet||
uknwaukv006.via.novonet||
uknwavdtd001.via.novonet||
uknwavdtd002.via.novonet||
uknwavdtd003.via.novonet||
uknwavdtd004.via.novonet||
uknwavesl003.via.novonet||
uknwcavia005.im.root-domain.net||
uknwcavia007.im.root-domain.net||
uknwcavia009.via.novonet||
uknwcavia033 cluster.via.novonet||
uknwcaviv001.via.novonet||
uknwcaviv003.via.novonet||
uknwcoavin001.aviva.ssn.hp.com||
uknwd2dvia001.im.root-domain.net||
uknwdavia001.avivagroup.com|HPSA|reporting
uknwdavia002.avivagroup.com||
uknwdavia003.avivagroup.com||
uknwdavia101.ecs.com|HPSA|reporting
uknwdavia102.ecs.com|HPSA|reporting
uknwdavia601.imuat.root-uat.net||
uknwdavia611.imuat.root-uat.net||
uknwdavia701.im.root-domain.net||
uknwdavia711.im.root-domain.net||
uknwdavia712.im.root-domain.net||
uknwdavia801.novonet|HPSA|reporting
uknwdavia802.novonet|HPSA|reporting
uknwdavia811.via.novonet||
uknwdavia812.via.novonet||
uknwdavia813.via.novonet||
uknweavia003.via.novonet||
uknweavia004.via.novonet||
uknweavia010.via.novonet||
